"age","phd","educ","logwage","hs","somecoll","college","ma","govt"
47,0,16,4.16048436472665,0,0,1,0,0
50,0,16,3.64965874096066,0,0,1,0,0
38,0,12,1.38629436111989,1,0,0,0,0
39,0,12,2.48650793115497,1,0,0,0,0
48,0,12,1.9417807557133,1,0,0,0,0
43,0,12,2.76845932889777,1,0,0,0,0
42,0,14,3.2188758248682,0,1,0,0,1
31,0,16,2.71332725820305,0,0,1,0,0
38,0,16,3.17965511171492,0,0,1,0,0
47,0,13,3.6088367464404,0,1,0,0,0
33,0,18,2.98120417299108,0,0,0,1,0
33,0,12,1.38629436111989,1,0,0,0,0
49,0,18,3.86611330412407,0,0,0,1,0
49,0,18,3.21244493453791,0,0,0,1,0
36,0,13,2.48650793115497,0,1,0,0,0
38,0,16,3.76744177661704,0,0,1,0,0
38,0,16,2.17998277090171,0,0,1,0,1
34,0,12,3.31068337412132,1,0,0,0,0
38,0,12,2.35867455964509,1,0,0,0,0
49,0,16,3.51612734833613,0,0,1,0,0
37,0,12,2.26336437984076,1,0,0,0,0
47,0,14,3.51612734833613,0,1,0,0,0
45,0,16,4.60517018598809,0,0,1,0,0
37,0,14,2.3859667019331,0,1,0,0,0
44,0,12,3.56961603328712,1,0,0,0,0
37,0,12,2.82298016777619,1,0,0,0,0
34,0,16,2.69562768110365,0,0,1,0,0
48,0,14,3.28341434600577,0,1,0,0,0
39,1,20,5.2078033590072,0,0,0,0,0
47,0,12,4.27826740038303,1,0,0,0,0
44,0,14,3.80023159944003,0,1,0,0,0
39,0,16,3.36197666850887,0,0,1,0,0
46,0,14,3.17965511171492,0,1,0,0,0
49,0,14,2.63492793627325,0,1,0,0,0
33,0,14,3.05182174020503,0,1,0,0,0
49,0,16,3.68887945411394,0,0,1,0,0
48,0,16,4.05512384906882,0,0,1,0,0
44,0,18,5.48224020470897,0,0,0,1,0
47,0,13,3.1594524043974,0,1,0,0,1
47,0,12,2.04022082852655,1,0,0,0,0
39,0,18,3.36197666850887,0,0,0,1,0
42,0,12,2.40794560865187,1,0,0,0,0
36,0,18,2.95651156040071,0,0,0,1,0
40,0,16,3.36197666850887,0,0,1,0,0
50,0,12,3.78942068333581,1,0,0,0,0
33,0,16,2.63108915996608,0,0,1,0,0
44,0,12,2.66882948794893,1,0,0,0,0
45,0,12,1.75253875607477,1,0,0,0,0
37,0,12,2.39789527279837,1,0,0,0,0
35,0,16,2.48650793115497,0,0,1,0,0
50,0,12,3.2188758248682,1,0,0,0,0
40,0,12,1.97568230738898,1,0,0,0,0
33,0,16,1.57021719928082,0,0,1,0,0
49,0,13,3.32807511683319,0,1,0,0,0
43,0,14,3.00530172457014,0,1,0,0,0
49,1,20,3.00530172457014,0,0,0,0,0
46,1,20,3.59617005600967,0,0,0,0,1
49,0,16,3.91202300542815,0,0,1,0,0
35,0,13,3.58512021982308,0,1,0,0,0
49,0,16,2.56494935746154,0,0,1,0,0
42,0,12,2.878550018931,1,0,0,0,0
42,0,12,3.76744177661704,1,0,0,0,0
39,0,16,4.3428059215206,0,0,1,0,0
41,0,12,1.38629436111989,1,0,0,0,0
38,0,16,1.99669477371968,0,0,1,0,0
48,0,14,2.66882948794893,0,1,0,0,0
34,0,16,3.17965511171492,0,0,1,0,0
34,0,12,3.26888624544286,1,0,0,0,0
39,0,12,3.71030689191204,1,0,0,0,0
36,0,14,2.52572864430826,0,1,0,0,1
42,0,12,3.44201937618241,1,0,0,0,0
47,0,16,4.43241808021029,0,0,1,0,0
49,0,12,2.52572864430826,1,0,0,0,0
47,0,16,3.3322045101752,0,0,1,0,0
42,0,12,1.92789164355264,1,0,0,0,0
37,0,16,3.32807511683319,0,0,1,0,0
31,0,14,1.38629436111989,0,1,0,0,0
41,0,16,3.17965511171492,0,0,1,0,0
47,0,12,1.38629436111989,1,0,0,0,0
33,0,12,3.71030689191204,1,0,0,0,0
44,0,16,3.17965511171492,0,0,1,0,0
37,0,12,1.38629436111989,1,0,0,0,0
32,0,12,2.82298016777619,1,0,0,0,0
44,0,12,2.30258509299405,1,0,0,0,0
45,0,16,1.92087407089399,0,0,1,0,0
44,0,16,1.94591014905531,0,0,1,0,0
49,0,16,4.27826740038303,0,0,1,0,1
39,0,12,3.24419363285249,1,0,0,0,0
37,0,18,4.4879879313651,0,0,0,1,0
41,1,20,4.11574847088525,0,0,0,0,0
42,0,14,1.38629436111989,0,1,0,0,0
39,0,12,2.39789527279837,1,0,0,0,0
41,0,16,2.48650793115497,0,0,1,0,0
46,0,12,2.44568593663472,1,0,0,0,0
34,0,13,2.7051971321198,0,1,0,0,0
43,0,14,3.30481825466893,0,1,0,0,0
31,0,12,2.68684799345161,1,0,0,0,0
35,0,12,2.32790290097834,1,0,0,0,0
44,0,14,3.13883311719466,0,1,0,0,0
48,0,14,3.87280229227486,0,1,0,0,0
50,0,16,1.38629436111989,0,0,1,0,0
50,0,12,3.82150899788731,1,0,0,0,0
49,0,12,2.7333680090865,1,0,0,0,0
42,0,14,3.36197666850887,0,1,0,0,0
46,0,12,3.05182174020503,1,0,0,0,0
41,0,18,2.16905370036952,0,0,0,1,1
46,0,14,1.75253875607477,0,1,0,0,0
45,0,14,3.91202300542815,0,1,0,0,1
40,0,16,3.27496529151924,0,0,1,0,0
45,0,12,3.06594875509908,1,0,0,0,0
42,0,12,2.05572501506252,1,0,0,0,0
38,0,12,2.48650793115497,1,0,0,0,0
50,0,16,3.05182174020503,0,0,1,0,0
33,0,14,4.43241808021029,0,1,0,0,1
45,0,12,3.17965511171492,1,0,0,0,0
38,0,12,2.30258509299405,1,0,0,0,0
35,0,16,3.11777970799683,0,0,1,0,0
32,0,12,2.36320971481048,1,0,0,0,0
46,0,12,2.95651156040071,1,0,0,0,0
44,0,14,3.13883311719466,0,1,0,0,0
46,0,16,3.64965874096066,0,0,1,0,1
46,0,14,1.38629436111989,0,1,0,0,0
42,0,12,1.75253875607477,1,0,0,0,0
32,0,16,1.66552737908514,0,0,1,0,0
46,0,13,2.49975315790499,0,1,0,0,0
49,0,13,3.17965511171492,0,1,0,0,0
48,0,18,4.16845253437582,0,0,0,1,0
45,0,12,2.35876546460402,1,0,0,0,0
45,0,12,2.95651156040071,1,0,0,0,0
45,0,16,3.07429459605709,0,0,1,0,1
48,0,14,1.83258146374831,0,1,0,0,0
38,0,12,1.83258146374831,1,0,0,0,0
35,0,14,2.44568593663472,0,1,0,0,0
42,0,12,2.48650793115497,1,0,0,0,0
36,1,20,2.95651156040071,0,0,0,0,0
39,0,13,3.17965511171492,0,1,0,0,1
43,0,13,3.76744177661704,0,1,0,0,1
43,0,18,3.4673371841667,0,0,0,1,0
37,0,16,2.48650793115497,0,0,1,0,0
49,0,18,4.22345916388803,0,0,0,1,0
32,0,14,2.30258509299405,0,1,0,0,0
39,0,12,3.17965511171492,1,0,0,0,0
40,0,12,2.30258509299405,1,0,0,0,0
38,0,12,2.484906649788,1,0,0,0,0
37,0,14,3.62434093297637,0,1,0,0,0
40,0,18,3.51612734833613,0,0,0,1,0
42,0,16,3.17965511171492,0,0,1,0,0
49,0,13,1.38629436111989,0,1,0,0,0
34,0,16,3.91202300542815,0,0,1,0,0
35,0,12,3.36197666850887,1,0,0,0,0
30,0,14,3.76744177661704,0,1,0,0,0
30,0,14,3.07429459605709,0,1,0,0,0
37,0,16,3.17965511171492,0,0,1,0,0
30,0,18,3.07429459605709,0,0,0,1,0
30,0,13,2.66882948794893,0,1,0,0,0
36,0,12,2.56354304362183,1,0,0,0,0
49,0,12,1.70374859190534,1,0,0,0,0
44,0,12,1.38629436111989,1,0,0,0,0
46,0,13,3.54429822530283,0,1,0,0,1
48,0,14,3.62434093297637,0,1,0,0,0
39,0,12,1.97568230738898,1,0,0,0,0
47,0,16,2.95651156040071,0,0,1,0,0
48,0,12,3.51612734833613,1,0,0,0,1
49,0,16,2.7333680090865,0,0,1,0,0
37,0,12,2.87317342877738,1,0,0,0,0
44,0,12,2.30258509299405,1,0,0,0,0
41,0,16,1.38629436111989,0,0,1,0,0
39,0,12,2.21207108545321,1,0,0,0,0
45,0,18,1.83258146374831,0,0,0,1,0
37,0,14,2.48650793115497,0,1,0,0,0
50,0,12,3.46102228710893,1,0,0,0,1
33,0,13,3.27496529151924,0,1,0,0,0
40,0,14,3.17965511171492,0,1,0,0,0
44,0,18,3.76744177661704,0,0,0,1,0
39,0,16,2.79399263090294,0,0,1,0,0
40,0,12,3.58512021982308,1,0,0,0,0
43,0,12,1.38629436111989,1,0,0,0,0
45,0,12,2.48650793115497,1,0,0,0,0
35,0,16,3.13883311719466,0,0,1,0,0
45,0,14,1.75253875607477,0,1,0,0,0
30,0,13,2.52572864430826,0,1,0,0,0
48,0,16,2.7333680090865,0,0,1,0,0
31,0,12,2.66882948794893,1,0,0,0,0
39,0,13,2.95651156040071,0,1,0,0,0
38,0,14,2.95651156040071,0,1,0,0,0
43,0,18,3.14634648767118,0,0,0,1,1
45,0,12,3.17965511171492,1,0,0,0,0
36,0,12,2.26336437984076,1,0,0,0,0
48,0,12,2.66882948794893,1,0,0,0,0
33,0,12,2.6200393237795,1,0,0,0,0
39,0,18,5.25909665339476,0,0,0,1,0
46,0,18,3.78418963391826,0,0,0,1,0
49,0,16,1.38629436111989,0,0,1,0,0
48,0,13,2.10084545034299,0,1,0,0,0
39,0,13,3.24419363285249,0,1,0,0,0
47,0,13,3.68887945411394,0,1,0,0,0
40,0,12,1.38629436111989,1,0,0,0,0
50,0,13,3.4572868483132,0,1,0,0,0
31,0,18,4.78909302414902,0,0,0,1,0
32,0,13,2.7646205525906,0,1,0,0,0
32,0,13,1.83258146374831,0,1,0,0,0
49,0,16,2.95651156040071,0,0,1,0,0
48,0,16,2.63492793627325,0,0,1,0,0
42,0,14,3.51612734833613,0,1,0,0,0
32,0,13,3.17965511171492,0,1,0,0,0
31,0,14,2.82298016777619,0,1,0,0,0
41,0,16,3.2188758248682,0,0,1,0,0
40,0,12,1.38629436111989,1,0,0,0,0
33,0,12,2.32790290097834,1,0,0,0,0
45,0,14,3.76744177661704,0,1,0,0,0
43,0,12,2.90521826601316,1,0,0,0,0
33,0,12,2.17387721333923,1,0,0,0,0
46,0,16,1.79336075059503,0,0,1,0,0
48,0,14,2.77419000360676,0,1,0,0,0
33,0,14,3.4572868483132,0,1,0,0,0
41,0,12,3.87280229227486,1,0,0,0,1
32,0,13,3.64965874096066,0,1,0,0,1
40,0,13,1.38629436111989,0,1,0,0,0
31,0,16,1.38629436111989,0,0,1,0,0
42,0,12,1.38629436111989,1,0,0,0,0
41,0,12,2.95651156040071,1,0,0,0,0
32,0,18,3.40119738166216,0,0,0,1,0
45,0,16,1.38629436111989,0,0,1,0,0
44,0,12,2.02041820123037,1,0,0,0,0
37,0,12,3.17965511171492,1,0,0,0,0
42,0,12,1.38629436111989,1,0,0,0,0
45,0,18,3.83198029775461,0,0,0,1,0
49,0,13,5.99146454710798,0,1,0,0,1
48,0,13,3.25969781938846,0,1,0,0,0
48,0,12,2.95651156040071,1,0,0,0,0
50,0,12,3.6701963921782,1,0,0,0,0
42,0,12,2.48650793115497,1,0,0,0,0
47,0,16,2.76413966775325,0,0,1,0,0
35,0,13,1.38629436111989,0,1,0,0,0
46,0,18,3.67435135355103,0,0,0,1,0
35,0,12,2.66882948794893,1,0,0,0,0
30,0,12,2.66882948794893,1,0,0,0,0
30,0,12,2.66882948794893,1,0,0,0,0
36,0,16,3.08167470335472,0,0,1,0,0
42,0,18,3.11777970799683,0,0,0,1,0
48,0,16,3.54429822530283,0,0,1,0,0
44,0,12,2.95651156040071,1,0,0,0,0
30,0,14,3.74496892076498,0,1,0,0,0
44,0,12,2.7333680090865,1,0,0,0,0
36,0,12,1.8578992717326,1,0,0,0,0
43,0,13,2.55104645229255,0,1,0,0,0
35,0,14,2.44568593663472,0,1,0,0,1
38,0,12,2.86220088092947,1,0,0,0,0
41,0,13,3.1976736172176,0,1,0,0,0
39,0,14,3.26075572115147,0,1,0,0,0
42,0,13,3.89260491957104,0,1,0,0,0
49,1,20,5.25909665339476,0,0,0,0,0
42,0,12,3.2379240198389,1,0,0,0,0
30,0,14,2.95651156040071,0,1,0,0,0
38,0,12,3.03655426807425,1,0,0,0,0
50,0,16,3.84381475540161,0,0,1,0,0
40,0,18,2.81341071676004,0,0,0,1,0
31,0,12,2.6908083946677,1,0,0,0,0
48,0,18,1.38629436111989,0,0,0,1,0
45,0,13,3.68244856378365,0,1,0,0,0
31,1,20,4.3146350445539,0,0,0,0,0
33,0,16,1.38629436111989,0,0,1,0,0
33,0,16,4.13516655674236,0,0,1,0,0
38,0,16,3.61980577781097,0,0,1,0,0
46,0,12,2.52572864430826,1,0,0,0,0
49,0,18,3.26666648870455,0,0,0,1,0
37,1,20,4.09596184346108,0,0,0,0,0
47,0,13,3.87281562551931,0,1,0,0,0
41,0,14,3.05347326824351,0,1,0,0,0
48,0,18,1.61673721491571,0,0,0,1,0
46,0,12,2.80544254711086,1,0,0,0,0
47,0,14,3.44383525777692,0,1,0,0,1
49,0,13,3.64968374064816,0,1,0,0,0
48,0,16,3.59250032712071,0,0,1,0,0
42,0,18,5.25909665339476,0,0,0,1,0
45,0,14,1.96611285637283,0,1,0,0,0
30,0,12,3.1594524043974,1,0,0,0,0
43,0,13,2.57921732925924,0,1,0,0,0
32,0,12,2.48650793115497,1,0,0,0,0
32,0,12,2.99573227355399,1,0,0,0,0
48,0,14,3.4955080611334,0,1,0,0,0
45,0,14,2.66882948794893,0,1,0,0,0
30,0,13,2.45260637947929,0,1,0,0,0
49,0,14,1.75253875607477,0,1,0,0,0
47,0,12,1.97568230738898,1,0,0,0,1
40,0,13,3.07429459605709,0,1,0,0,0
35,0,16,3.66208126095921,0,0,1,0,0
41,0,12,2.95651156040071,1,0,0,0,0
34,0,12,3.27496529151924,1,0,0,0,0
30,0,12,2.30258509299405,1,0,0,0,0
33,0,12,2.59983661646198,1,0,0,0,0
50,0,12,2.93630885308319,1,0,0,0,0
35,0,12,1.38629436111989,1,0,0,0,0
43,0,12,3.87280229227486,1,0,0,0,0
32,0,12,2.30258509299405,1,0,0,0,0
41,0,12,2.5634689722911,1,0,0,0,0
45,0,12,2.6200393237795,1,0,0,0,0
45,0,16,4.25579454453097,0,0,1,0,0
33,0,18,3.17965511171492,0,0,0,1,1
34,1,20,3.68887945411394,0,0,0,0,0
34,0,18,3.27496529151924,0,0,0,1,0
37,0,13,3.36197666850887,0,1,0,0,0
34,0,16,2.26336437984076,0,0,1,0,0
46,0,14,3.17965511171492,0,1,0,0,0
33,0,16,2.95651156040071,0,0,1,0,1
38,0,12,2.56238196195629,1,0,0,0,0
49,0,12,3.36197666850887,1,0,0,0,0
46,0,16,3.51612734833613,0,0,1,0,0
35,0,12,2.39439264224717,1,0,0,0,0
32,0,16,2.98120417299108,0,0,1,0,0
30,0,16,2.80236088057345,0,0,1,0,1
45,0,13,2.26336437984076,0,1,0,0,0
31,0,16,3.1594524043974,0,0,1,0,0
50,0,18,2.95651156040071,0,0,0,1,0
49,0,18,3.83198029775461,0,0,0,1,0
30,0,12,2.85115104474288,1,0,0,0,0
46,0,14,3.87280229227486,0,1,0,0,0
33,0,18,2.66882948794893,0,0,0,1,1
33,0,16,4.06342265188351,0,0,1,0,0
34,0,12,3.54429822530283,1,0,0,0,0
40,0,12,2.10084545034299,1,0,0,0,0
49,0,12,1.38629436111989,1,0,0,0,0
49,0,13,2.15811496912167,0,1,0,0,0
36,0,16,3.54429822530283,0,0,1,0,0
42,0,13,1.38629436111989,0,1,0,0,0
47,0,16,3.77849161280362,0,0,1,0,0
39,0,12,1.97568230738898,1,0,0,0,0
47,0,18,1.38629436111989,0,0,0,1,0
42,0,14,3.29298379702192,0,1,0,0,0
37,0,16,3.76744177661704,0,0,1,0,0
43,0,12,2.48650793115497,1,0,0,0,0
37,0,13,3.618974578466,0,1,0,0,0
41,0,16,3.87280229227486,0,0,1,0,0
30,0,12,2.18925640768704,1,0,0,0,0
37,0,12,3.71028336277709,1,0,0,0,0
33,0,14,2.98120417299108,0,1,0,0,0
49,0,12,2.48650793115497,1,0,0,0,0
45,0,12,1.38629436111989,1,0,0,0,0
35,0,14,2.59983661646198,0,1,0,0,0
36,0,12,3.27496529151924,1,0,0,0,0
39,0,14,3.54737989184024,0,1,0,0,0
32,0,13,2.15800386418294,0,1,0,0,0
36,0,14,2.52572864430826,0,1,0,0,0
40,0,13,3.07429459605709,0,1,0,0,1
42,0,12,1.92161508611871,1,0,0,0,0
35,0,12,3.07429459605709,1,0,0,0,0
36,0,12,2.66882948794893,1,0,0,0,0
48,0,12,2.484906649788,1,0,0,0,0
50,0,12,3.56961603328712,1,0,0,0,0
45,0,16,4.01256423465002,0,0,1,0,0
35,0,13,2.39689577246529,0,1,0,0,0
31,0,16,3.30481825466893,0,0,1,0,0
40,0,18,4.36749853411097,0,0,0,1,0
39,0,16,3.91932230790976,0,0,1,0,0
42,0,13,2.66882948794893,0,1,0,0,1
44,0,16,3.79484075080515,0,0,1,0,1
40,0,14,2.24089152398871,0,1,0,0,0
34,0,16,3.71419726209823,0,0,1,0,0
50,0,12,1.75253875607477,1,0,0,0,0
32,0,16,3.33298913163562,0,0,1,0,0
33,0,12,3.13883311719466,1,0,0,0,0
37,0,16,3.51612734833613,0,0,1,0,0
41,0,12,2.44568593663472,1,0,0,0,0
41,0,12,3.36197666850887,1,0,0,0,0
35,0,16,2.79396321870569,0,0,1,0,0
35,0,13,2.7333680090865,0,1,0,0,0
42,0,13,2.66882948794893,0,1,0,0,0
45,0,16,2.44568593663472,0,0,1,0,0
39,0,12,2.36564322896118,1,0,0,0,0
30,0,12,3.06187207605854,1,0,0,0,0
41,0,13,4.27826740038303,0,1,0,0,0
39,0,14,2.26336437984076,0,1,0,0,0
39,0,16,1.38629436111989,0,0,1,0,0
38,0,12,2.59988423437585,1,0,0,0,0
33,0,16,2.92834068343401,0,0,1,0,0
31,0,12,3.06685961756958,1,0,0,0,0
34,0,18,3.36197666850887,0,0,0,1,0
45,0,13,2.26336437984076,0,1,0,0,0
47,1,20,3.42651518964645,0,0,0,0,0
46,0,16,3.2188758248682,0,0,1,0,0
38,0,14,2.04022082852655,0,1,0,0,0
49,0,16,3.64965874096066,0,0,1,0,0
42,0,16,3.17965511171492,0,0,1,0,0
48,0,16,1.38629436111989,0,0,1,0,0
31,0,16,2.95651156040071,0,0,1,0,0
46,0,12,1.38629436111989,1,0,0,0,0
45,0,16,3.87280229227486,0,0,1,0,0
40,0,12,1.8860701486993,1,0,0,0,0
37,0,16,2.76420027197739,0,0,1,0,0
38,0,12,3.27496529151924,1,0,0,0,0
37,0,12,2.95651156040071,1,0,0,0,0
47,0,12,2.66882948794893,1,0,0,0,0
48,0,14,2.3434070875143,0,1,0,0,1
49,0,16,3.21889120936524,0,0,1,0,0
46,0,12,3.36197666850887,1,0,0,0,0
50,0,12,2.66882948794893,1,0,0,0,0
48,0,12,3.2188758248682,1,0,0,0,0
38,0,18,3.09627350277587,0,0,0,1,1
31,0,16,2.44568593663472,0,0,1,0,0
43,0,18,3.17965511171492,0,0,0,1,0
37,0,12,2.16905370036952,1,0,0,0,0
44,0,12,3.00530172457014,1,0,0,0,0
43,0,16,3.39834431267975,0,0,1,0,0
31,0,12,1.38629436111989,1,0,0,0,0
48,0,14,4.20927452889608,0,1,0,0,0
45,0,13,2.95651156040071,0,1,0,0,0
41,0,12,2.98468243736741,1,0,0,0,0
40,0,13,2.93119375241642,0,1,0,0,0
47,0,13,2.26336437984076,0,1,0,0,0
34,0,12,3.05182174020503,1,0,0,0,0
49,0,16,3.71028336277709,0,0,1,0,1
50,0,16,1.38629436111989,0,0,1,0,0
36,0,16,3.17965511171492,0,0,1,0,0
36,0,12,2.47308491082283,1,0,0,0,0
41,0,12,2.55104645229255,1,0,0,0,0
42,0,13,2.3121545440102,0,1,0,0,0
39,0,13,3.58512021982308,0,1,0,0,0
45,0,18,3.73927089965034,0,0,0,1,0
48,0,16,3.14634648767118,0,0,1,0,1
42,0,13,1.8578992717326,0,1,0,0,0
38,0,13,2.78809290877575,0,1,0,0,0
49,0,13,3.11777970799683,0,1,0,0,1
30,0,14,2.95651156040071,0,1,0,0,0
30,0,14,2.66882948794893,0,1,0,0,0
50,0,14,1.38629436111989,0,1,0,0,0
33,0,18,3.51612734833613,0,0,0,1,0
44,0,12,3.36197666850887,1,0,0,0,0
34,0,12,2.4567357728213,1,0,0,0,0
37,0,12,2.26336437984076,1,0,0,0,0
37,0,13,2.95656870162526,0,1,0,0,0
48,0,16,3.05182174020503,0,0,1,0,1
49,0,13,3.50254987592244,0,1,0,0,0
40,0,14,2.95651156040071,0,1,0,0,0
33,0,16,3.62434093297637,0,0,1,0,0
49,0,12,4.40343054333704,1,0,0,0,0
45,0,16,2.87312995146166,0,0,1,0,0
37,0,16,2.83872852474433,0,0,1,0,0
33,0,16,3.42651518964645,0,0,1,0,0
35,0,12,2.87427346216374,1,0,0,0,0
43,1,20,2.59026716544583,0,0,0,0,0
44,0,12,3.29298379702192,1,0,0,0,0
49,0,16,3.89478119899364,0,0,1,0,0
43,0,13,3.07429459605709,0,1,0,0,0
37,0,14,2.55104645229255,0,1,0,0,0
33,0,13,2.95651156040071,0,1,0,0,1
34,0,16,2.77419000360676,0,0,1,0,0
35,0,12,3.06312129545897,1,0,0,0,1
30,0,18,2.66882948794893,0,0,0,1,0
37,0,13,3.54429822530283,0,1,0,0,0
31,0,18,4.01430185454856,0,0,0,1,0
33,0,16,3.00530172457014,0,0,1,0,0
31,0,13,3.1594524043974,0,1,0,0,0
47,0,12,4.36097322547605,1,0,0,0,0
45,0,12,2.7333680090865,1,0,0,0,0
34,0,13,3.32115467398862,0,1,0,0,0
43,0,12,1.38629436111989,1,0,0,0,0
37,0,14,2.79399263090294,0,1,0,0,0
46,0,13,2.74887219562247,0,1,0,0,0
48,1,20,4.46058895717698,0,0,0,0,0
40,0,14,3.13883311719466,0,1,0,0,0
32,0,13,2.51467880812167,0,1,0,0,1
49,0,18,3.32807511683319,0,0,0,1,0
47,0,13,3.49397911511312,0,1,0,0,0
37,0,13,2.70523284576778,0,1,0,0,0
46,0,16,3.23161485064563,0,0,1,0,0
43,0,16,3.69844890513009,0,0,1,0,0
47,0,16,3.2188758248682,0,0,1,0,0
43,0,13,3.67435135355103,0,1,0,0,1
39,0,14,2.82298016777619,0,1,0,0,0
46,0,18,3.24419363285249,0,0,0,1,0
37,0,12,2.12043018897941,1,0,0,0,0
35,0,12,2.66882948794893,1,0,0,0,0
32,0,12,3.17965511171492,1,0,0,0,0
49,0,12,3.1594524043974,1,0,0,0,0
46,0,12,1.83258146374831,1,0,0,0,0
50,0,16,3.96811247207919,0,0,1,0,1
42,0,12,2.75584086493856,1,0,0,0,0
50,0,16,4.16048436472665,0,0,1,0,0
39,0,12,2.66882948794893,1,0,0,0,0
42,0,13,3.17965511171492,0,1,0,0,1
37,0,14,2.23804657185647,0,1,0,0,0
36,0,12,3.48713981146288,1,0,0,0,0
42,0,14,2.29615420266376,0,1,0,0,0
48,0,16,3.02883222198034,0,0,1,0,0
46,0,12,2.66882948794893,1,0,0,0,0
42,0,13,2.6200393237795,0,1,0,0,0
41,0,13,2.99573227355399,0,1,0,0,0
37,0,13,2.86120138059639,0,1,0,0,0
49,0,16,3.75501925661848,0,0,1,0,1
32,0,12,1.65025990695436,1,0,0,0,0
38,0,16,3.17965511171492,0,0,1,0,0
38,0,13,2.88240358824699,0,1,0,0,0
41,0,16,3.36197666850887,0,0,1,0,0
50,0,16,1.38629436111989,0,0,1,0,0
42,0,14,2.3121545440102,0,1,0,0,0
42,0,16,2.95651156040071,0,0,1,0,0
34,0,12,3.34516955019249,1,0,0,0,0
43,0,12,3.32275595535559,1,0,0,0,1
34,0,14,1.8973763622748,0,1,0,0,0
48,0,12,2.95651156040071,1,0,0,0,0
33,0,12,3.87280229227486,1,0,0,0,0
44,0,14,2.82037938607613,0,1,0,0,0
30,0,13,2.26336437984076,0,1,0,0,0
37,0,14,2.95651156040071,0,1,0,0,0
40,0,12,3.36197666850887,1,0,0,0,0
42,0,16,3.07433903951391,0,0,1,0,0
30,0,16,3.42338529663752,0,0,1,0,1
32,0,14,2.85115104474288,0,1,0,0,0
31,0,13,2.36872489549859,0,1,0,0,0
45,0,16,2.7333680090865,0,0,1,0,0
43,0,14,1.38629436111989,0,1,0,0,0
34,0,13,3.54429822530283,0,1,0,0,0
41,0,14,3.17965511171492,0,1,0,0,0
40,0,14,2.484906649788,0,1,0,0,0
33,0,16,2.78945747573754,0,0,1,0,0
44,0,13,2.95651156040071,0,1,0,0,0
30,0,14,2.59983661646198,0,1,0,0,0
47,0,12,2.57660454390641,1,0,0,0,0
47,0,14,3.25661615285105,0,1,0,0,1
43,0,16,3.51612734833613,0,0,1,0,0
49,0,16,3.54429822530283,0,0,1,0,0
42,0,13,3.07429459605709,0,1,0,0,0
36,0,14,3.24419363285249,0,1,0,0,0
50,0,14,3.64965874096066,0,1,0,0,0
50,1,20,5.86523154787375,0,0,0,0,0
37,0,16,2.94837040281701,0,0,1,0,1
33,0,12,3.32807511683319,1,0,0,0,0
45,0,16,3.13883311719466,0,0,1,0,1
42,0,12,1.95036449940469,1,0,0,0,0
38,0,13,2.82298016777619,0,1,0,0,0
39,0,14,2.12026353620009,0,1,0,0,0
31,0,16,2.86120138059639,0,0,1,0,0
30,0,16,2.48650793115497,0,0,1,0,0
30,0,16,3.27496529151924,0,0,1,0,0
50,0,14,2.76413966775325,0,1,0,0,0
36,0,14,3.11335403189368,0,1,0,0,1
43,0,13,3.47232472567774,0,1,0,0,0
42,0,12,1.8578992717326,1,0,0,0,0
32,0,12,3.96811247207919,1,0,0,0,0
42,0,14,3.22980489540039,0,1,0,0,0
35,0,13,3.30716843201388,0,1,0,0,1
40,0,14,3.03655426807425,0,1,0,0,0
44,0,16,1.38629436111989,0,0,1,0,0
42,0,12,2.82298016777619,1,0,0,0,0
50,0,12,2.53637687830811,1,0,0,0,0
50,0,12,3.17965511171492,1,0,0,0,0
50,0,16,3.39476649133186,0,0,1,0,0
46,0,16,3.07429459605709,0,0,1,0,0
40,0,16,2.66882948794893,0,0,1,0,0
43,0,12,2.82298016777619,1,0,0,0,0
42,0,18,1.42118162012033,0,0,0,1,1
49,0,16,4.0476888705813,0,0,1,0,0
41,0,13,3.67435135355103,0,1,0,0,0
45,0,12,2.42036812865043,1,0,0,0,0
50,0,13,1.54044504094715,0,1,0,0,1
38,0,13,2.75584086493856,0,1,0,0,0
48,1,20,4.38362791604086,0,0,0,0,0
41,0,12,3.02105008153828,1,0,0,0,0
39,0,12,2.98120417299108,1,0,0,0,0
43,0,16,4.36675916254309,0,0,1,0,0
42,0,13,3.64965874096066,0,1,0,0,0
36,0,18,3.91202300542815,0,0,0,1,0
36,0,12,4.16048436472665,1,0,0,0,0
45,0,12,2.90521826601316,1,0,0,0,0
35,0,14,2.37669306514777,0,1,0,0,1
39,0,14,2.66882948794893,0,1,0,0,0
48,0,12,3.17965511171492,1,0,0,0,0
45,0,16,2.55104645229255,0,0,1,0,0
50,0,18,3.75501925661848,0,0,0,1,1
34,0,12,4.10758978897212,1,0,0,0,1
43,0,12,2.81341071676004,1,0,0,0,0
41,1,20,4.20145180321487,0,0,0,0,0
44,1,20,2.99733355492097,0,0,0,0,0
49,0,16,3.87280229227486,0,0,1,0,0
50,0,13,2.82298016777619,0,1,0,0,0
49,0,12,3.17965511171492,1,0,0,0,0
36,0,16,3.44201937618241,0,0,1,0,0
46,0,16,2.99573227355399,0,0,1,0,0
41,0,12,3.44201937618241,1,0,0,0,0
37,0,16,3.2188758248682,0,0,1,0,0
35,0,12,2.71534950358382,1,0,0,0,0
44,0,12,2.48650793115497,1,0,0,0,0
