state,age,sex,educ,race,hispanic,CoB,citizen,ESR,cell_use_phone_calls,cell_use_text_msg,cell_use_photo_video,cell_use_browse_web,cell_use_email,cell_use_games,cell_use_social_media,cell_use_download_apps,cell_use_music
23,55,2,39,1,-1,57,1,6,1,1,2,2,2,2,2,2,2
15,57,2,40,1,-1,57,1,4,1,1,2,2,2,2,2,2,2
15,52,2,40,1,-1,57,1,2,1,1,1,2,2,2,2,2,2
15,29,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
15,45,2,43,1,-1,57,1,1,1,1,1,1,1,1,2,1,2
15,51,2,39,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
15,63,2,39,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
15,52,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
15,64,2,42,1,-1,57,1,5,1,2,1,1,1,2,2,1,1
57,58,2,40,2,-1,57,1,5,1,2,2,2,2,2,2,2,2
57,61,1,39,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
57,62,1,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
62,46,2,40,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
62,34,2,42,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
62,56,1,39,1,-1,57,1,6,1,1,2,2,2,2,2,2,2
62,45,1,37,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
62,65,2,39,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
62,53,2,43,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
62,32,1,39,1,-1,57,1,4,1,1,1,1,2,2,2,1,2
62,40,1,42,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
62,50,2,39,1,-1,57,1,1,2,2,2,2,2,2,2,2,2
62,27,1,40,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
62,31,1,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
62,53,1,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
62,36,2,43,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
62,29,2,40,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
62,54,2,41,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
62,51,2,39,1,-1,57,1,2,1,1,2,2,2,2,2,2,2
62,56,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
62,47,2,40,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
62,57,2,41,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
62,52,1,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
74,26,2,40,2,-1,57,1,4,1,1,2,2,1,2,2,2,2
74,26,2,40,1,1,303,5,1,1,1,2,2,2,2,2,2,2
74,49,2,44,2,-1,57,1,1,1,1,1,1,1,2,1,1,1
74,47,2,44,4,-1,240,4,1,1,1,1,1,1,2,1,2,1
74,32,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
74,38,1,40,1,-1,128,4,1,1,1,1,1,1,2,1,1,1
74,59,2,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
74,61,1,43,2,-1,57,1,1,1,1,1,1,1,2,1,1,1
74,31,2,46,1,-1,57,1,1,2,2,2,2,2,2,2,2,1
74,49,1,40,4,-1,210,5,1,1,2,2,2,2,2,2,2,2
74,19,2,39,6,-1,57,1,1,1,1,2,1,2,2,2,2,1
74,23,2,43,1,1,57,1,1,1,1,1,1,1,1,1,1,1
74,38,2,43,1,1,303,5,1,1,1,1,1,1,1,2,2,1
74,20,1,40,1,1,57,1,1,1,1,1,1,1,2,1,1,2
74,34,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
74,61,2,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
74,60,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
74,34,1,39,1,-1,57,1,1,1,1,1,1,2,2,2,2,2
74,47,1,37,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
74,34,1,39,1,1,303,5,1,1,1,1,1,2,1,2,1,1
74,63,1,43,2,-1,57,1,5,1,2,2,2,2,2,2,2,2
74,63,1,39,2,-1,57,1,7,1,1,2,2,2,2,2,2,2
74,52,2,41,1,-1,57,1,1,1,1,1,2,1,2,1,1,2
13,64,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
13,43,2,45,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
13,56,2,43,1,-1,57,1,7,1,1,2,2,2,2,2,2,2
13,58,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
13,47,2,42,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
13,57,1,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
13,58,1,44,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
13,53,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
13,50,1,40,1,-1,57,1,6,1,1,1,2,2,2,2,2,2
13,64,2,40,1,-1,57,1,6,2,1,2,2,2,2,2,2,2
13,25,1,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
13,58,2,44,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
13,24,1,41,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
13,64,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
54,24,1,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
54,18,1,39,2,-1,57,1,4,1,1,2,2,2,2,2,2,2
54,35,2,46,1,4,57,1,1,1,1,1,1,1,2,1,1,1
54,32,1,44,6,-1,57,1,1,1,1,1,1,1,1,1,1,1
54,29,1,44,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
54,43,2,40,7,-1,134,3,7,1,1,1,1,1,1,1,1,1
54,17,2,37,1,-1,57,1,2,1,2,1,2,2,1,2,2,2
54,44,2,44,1,-1,57,1,2,1,1,1,1,1,1,1,1,1
54,40,1,40,4,-1,220,3,1,1,1,1,1,1,1,1,1,2
54,25,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
54,31,2,44,1,-1,57,1,1,1,1,2,1,1,2,1,1,1
54,43,1,46,1,-1,57,1,1,1,1,2,2,1,2,2,1,2
54,43,1,42,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
54,64,2,39,2,-1,57,1,6,1,1,1,2,2,2,2,2,2
54,62,2,41,1,-1,57,1,2,1,2,2,2,2,2,2,2,2
54,43,2,42,2,-1,333,4,4,1,2,2,2,2,2,2,2,2
54,30,2,43,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
54,43,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
54,39,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
54,37,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
54,51,1,41,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
55,61,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
55,54,2,40,1,-1,57,1,4,1,2,2,2,2,2,2,2,2
55,43,1,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
55,41,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
55,53,1,39,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
55,38,2,43,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
55,58,2,37,1,-1,57,1,5,1,2,1,2,2,2,2,2,2
55,62,2,39,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
55,47,1,42,2,-1,57,1,1,1,1,1,1,1,1,2,1,1
55,56,2,39,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
55,58,2,43,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
55,43,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
55,31,2,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
55,65,2,44,1,-1,57,1,1,1,1,1,1,1,2,2,1,2
55,64,2,43,1,-1,57,1,5,1,1,1,1,1,2,2,1,2
16,37,2,35,1,4,365,5,7,1,1,2,1,1,2,1,2,2
16,65,1,40,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
16,32,1,44,1,-1,362,5,1,1,1,1,1,1,1,1,1,1
16,63,1,42,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
16,58,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
16,43,1,44,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
16,51,2,39,1,-1,129,5,1,1,2,2,2,2,2,2,2,2
16,27,2,44,1,-1,57,1,3,1,1,1,2,1,2,2,2,2
16,54,1,39,1,-1,57,1,1,1,1,2,2,1,2,2,1,2
51,50,1,40,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
51,40,1,46,4,-1,231,5,1,1,1,2,2,2,2,2,2,2
51,48,1,46,4,-1,215,5,1,1,1,2,2,2,2,2,2,2
51,35,1,39,1,1,303,4,1,1,2,2,2,2,2,2,2,2
51,49,1,37,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
53,60,2,40,2,-1,57,1,1,1,1,2,1,1,2,1,2,1
53,64,2,43,2,-1,57,1,5,1,1,1,2,1,2,2,2,2
53,22,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
53,31,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
53,43,1,43,2,-1,57,1,1,1,1,1,1,1,2,2,2,2
53,49,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
53,42,2,45,1,-1,57,1,1,1,1,1,2,1,2,2,1,1
53,25,2,39,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
61,48,2,43,1,-1,57,1,1,1,1,2,2,1,2,1,2,2
61,58,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
11,53,1,43,1,-1,57,1,1,1,1,2,1,2,2,2,1,2
11,48,1,39,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
11,37,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
11,55,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
11,48,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
11,41,2,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
11,22,2,39,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
52,34,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
52,40,1,44,2,-1,57,1,1,1,1,1,1,1,2,1,1,2
52,64,2,44,1,-1,57,1,1,1,1,1,1,1,2,2,1,2
52,40,2,43,2,-1,57,1,6,1,1,1,1,1,2,1,1,1
12,45,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
12,44,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
12,26,1,37,1,-1,57,1,1,1,1,2,1,1,1,1,2,1
12,50,1,39,1,-1,129,4,1,1,1,2,2,2,2,2,2,2
12,38,2,44,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
12,36,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
12,48,1,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
12,60,2,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
12,49,1,41,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
12,52,2,44,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
12,46,2,42,1,-1,57,1,7,1,1,1,1,1,2,1,2,2
12,35,1,43,1,-1,57,1,1,2,2,2,2,2,2,2,2,2
12,60,1,39,1,-1,57,1,4,1,2,2,2,2,2,2,2,2
12,51,2,39,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
12,28,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
15,25,1,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
15,54,2,42,1,-1,57,1,1,1,1,1,1,2,2,2,2,2
15,29,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
15,54,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
15,38,1,40,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
15,33,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
15,50,1,39,1,4,57,1,1,1,1,2,1,2,1,2,1,1
15,46,1,44,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
57,27,2,39,2,-1,57,1,4,1,2,2,2,2,2,2,2,2
13,54,1,39,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
13,61,1,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
13,54,2,42,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
13,35,2,44,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
13,61,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
13,61,1,39,1,-1,57,1,6,1,1,1,1,2,2,2,2,2
13,47,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
13,24,2,43,2,-1,57,1,1,1,1,1,1,2,2,2,2,2
13,33,1,39,1,-1,57,1,1,1,1,1,1,2,2,1,1,1
54,48,1,45,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
54,59,1,43,1,-1,57,1,2,1,1,1,1,1,1,1,1,1
54,27,2,44,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
54,36,2,43,2,-1,57,1,1,1,1,1,1,1,2,1,1,1
63,65,1,42,1,-1,57,1,1,1,2,2,1,1,2,2,2,2
63,56,2,40,1,-1,57,1,1,1,1,2,1,1,2,1,2,2
63,33,2,41,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
94,51,1,39,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
94,40,2,39,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
94,55,1,39,3,-1,57,1,1,1,1,1,1,1,1,1,1,1
94,62,2,40,7,-1,57,1,1,1,2,2,2,2,2,2,2,2
86,36,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
86,53,2,46,1,-1,57,1,5,1,1,1,1,1,2,2,2,1
86,43,2,40,1,-1,57,1,7,1,1,1,2,1,2,2,2,2
86,22,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
86,51,2,40,1,-1,57,1,1,1,1,1,1,1,1,2,2,2
86,52,2,43,1,-1,57,1,2,1,1,1,2,2,2,2,2,2
71,32,2,41,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
71,46,2,43,1,-1,57,1,2,1,1,1,1,1,1,2,1,1
71,45,2,41,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
71,48,2,40,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
71,53,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
71,57,1,45,2,-1,57,1,1,1,1,1,1,1,2,1,1,2
71,35,2,40,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
71,64,1,46,1,-1,57,1,5,1,1,1,2,1,2,2,1,2
71,30,1,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,33,2,44,4,-1,210,5,1,1,1,1,1,1,1,1,1,1
93,46,1,43,4,-1,233,4,1,1,1,1,1,1,1,1,2,2
93,55,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
93,24,1,41,1,1,57,1,1,1,1,1,1,1,1,1,1,1
93,59,2,33,4,-1,233,4,1,1,1,1,1,1,1,1,1,1
93,53,1,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
93,42,1,45,1,-1,110,3,1,1,1,1,1,1,1,1,1,2
93,48,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
93,44,1,40,1,1,303,4,2,1,1,1,1,1,2,1,1,1
93,58,2,39,1,-1,57,1,4,1,1,1,1,1,1,1,1,1
93,57,2,44,1,-1,57,1,3,1,1,2,2,2,1,2,2,1
93,56,2,40,1,-1,57,1,5,1,1,1,1,1,1,1,1,2
93,49,1,43,1,-1,57,1,1,1,2,1,2,2,2,2,2,2
93,46,1,46,1,-1,212,4,1,1,1,1,1,1,1,2,1,1
93,21,2,40,1,-1,57,1,4,1,1,1,2,2,2,2,2,2
93,32,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,63,2,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
93,56,1,45,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
93,49,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,48,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,36,2,46,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
93,26,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,41,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,37,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,30,2,39,1,-1,57,1,7,1,1,1,1,1,1,1,1,2
93,38,2,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
93,50,1,40,1,1,57,1,1,1,1,1,1,1,2,2,2,1
93,55,1,44,1,1,57,1,1,1,1,1,1,1,2,1,1,1
93,29,2,40,1,-1,57,1,7,1,1,1,1,1,2,1,2,2
93,38,1,44,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
93,27,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
93,41,1,40,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
93,32,2,43,1,1,57,1,1,1,1,1,1,1,1,1,1,1
93,35,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
93,30,2,42,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
93,24,2,43,4,-1,207,4,1,1,1,2,1,2,2,2,2,1
93,38,2,37,1,1,303,5,4,1,1,1,1,1,2,1,2,1
93,30,1,39,1,1,303,5,1,1,2,2,2,2,2,2,2,2
93,48,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
93,35,1,38,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,61,2,42,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
93,63,1,40,1,-1,57,1,2,1,1,1,1,2,2,2,2,1
93,55,2,40,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
93,46,1,43,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
93,27,1,43,4,-1,207,4,1,1,1,2,1,1,1,1,1,1
93,29,1,44,4,-1,210,5,1,1,1,1,1,1,1,1,1,1
93,43,2,40,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
93,60,1,43,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
84,36,1,46,1,-1,57,1,1,1,1,2,1,1,1,1,1,2
84,63,1,40,1,-1,57,1,1,1,1,1,1,1,2,2,1,2
84,34,1,40,1,1,303,5,4,1,1,1,1,1,2,1,2,1
84,32,1,43,1,4,365,4,1,1,1,2,2,1,2,2,2,2
84,48,1,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
84,49,1,39,1,1,303,4,1,1,1,2,2,2,2,2,2,2
84,48,1,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
84,61,1,34,1,-1,57,1,5,1,1,2,2,2,2,2,2,2
84,36,2,42,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
84,38,2,39,1,5,303,4,1,1,1,1,2,2,2,2,2,2
16,48,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
16,58,2,39,4,-1,223,4,5,1,2,2,2,2,2,2,2,2
16,65,1,41,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
51,26,2,43,1,-1,57,1,1,1,1,1,2,2,2,1,2,2
53,36,1,40,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
53,28,2,39,2,-1,57,1,4,1,1,1,1,1,2,1,2,2
53,19,2,43,2,-1,57,1,7,1,1,1,1,1,1,1,1,1
53,44,2,44,2,-1,57,1,7,1,1,1,1,1,2,2,1,2
53,32,2,45,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
53,51,1,38,2,-1,57,1,1,1,1,2,2,2,2,2,2,2
53,57,2,44,2,-1,57,1,1,1,1,2,2,1,2,2,2,2
53,29,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
53,31,2,43,1,-1,57,1,1,1,1,2,1,1,2,2,2,2
53,41,1,43,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
53,25,2,43,1,-1,57,1,7,1,1,1,1,1,2,1,1,1
53,24,1,39,1,4,312,5,1,1,1,1,1,1,1,1,2,2
53,24,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
53,65,2,44,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
59,63,2,40,1,-1,57,1,4,1,1,2,2,2,2,2,2,2
59,43,1,39,1,-1,57,1,1,1,1,2,1,1,2,1,1,2
59,39,2,40,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
59,40,2,43,1,3,327,5,1,1,1,2,1,1,2,1,1,1
59,45,1,43,7,-1,57,1,1,1,1,1,1,1,1,1,1,1
59,62,2,39,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
59,37,1,43,1,-1,57,1,1,1,1,1,1,2,1,1,1,1
59,34,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
59,40,1,40,1,-1,57,1,4,1,1,2,2,2,2,2,1,2
59,44,2,43,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
58,55,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
58,27,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
58,30,1,46,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
58,50,1,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
58,35,2,42,2,-1,57,1,1,1,1,2,2,2,2,2,2,2
58,65,2,40,1,-1,57,1,5,1,1,1,2,2,2,2,2,2
58,50,2,42,1,-1,57,1,6,1,2,1,2,2,1,2,2,1
58,31,2,43,1,2,57,1,1,1,1,1,1,1,2,1,2,2
58,50,2,39,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
58,60,1,39,1,-1,57,1,1,1,1,1,1,1,1,2,2,2
95,48,2,45,5,-1,57,1,1,1,1,1,2,2,2,2,2,2
95,27,1,39,4,-1,233,4,4,1,1,1,1,1,1,1,1,1
82,38,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
82,55,1,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
82,56,2,42,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
82,39,1,40,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
82,49,1,39,1,-1,57,1,2,1,2,2,2,2,2,2,2,2
82,59,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
82,62,1,41,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
82,60,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
82,62,1,39,1,-1,57,1,6,1,1,2,1,2,2,2,2,2
82,34,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
33,60,1,39,1,-1,57,1,1,1,2,2,2,2,2,1,2,2
33,55,1,36,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
33,32,1,41,1,1,57,1,1,1,1,1,2,1,2,1,1,1
33,48,1,40,2,-1,57,1,1,1,1,1,2,2,2,2,2,1
33,56,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
33,47,2,39,1,-1,57,1,1,1,1,1,1,1,1,2,2,2
33,46,1,37,1,-1,57,1,1,1,1,1,1,2,2,2,1,1
33,59,1,43,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
33,32,1,41,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
33,37,2,42,1,-1,57,1,2,1,1,1,1,1,1,1,1,1
33,60,2,40,1,-1,57,1,5,1,1,1,1,1,1,2,1,1
32,57,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
32,24,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
32,62,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
32,62,1,40,1,-1,57,1,1,1,1,2,2,2,1,2,1,1
32,25,1,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
32,55,2,41,1,-1,57,1,4,1,1,1,2,2,2,2,2,2
32,53,2,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
32,47,1,43,1,-1,57,1,1,1,1,1,1,1,2,2,1,2
42,56,2,39,1,-1,57,1,1,1,1,2,1,1,2,2,2,2
42,62,1,45,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
42,60,1,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
42,32,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
42,41,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
42,37,2,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
42,47,2,41,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
42,58,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
47,51,1,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
47,52,2,42,1,-1,57,1,2,1,1,1,2,2,2,2,2,2
47,27,2,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
47,55,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
47,59,1,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
47,44,2,44,1,-1,57,1,7,1,1,1,1,1,2,1,1,1
47,48,1,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
61,52,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
61,20,2,40,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
61,49,2,44,1,-1,57,1,1,1,1,1,1,2,2,2,1,1
61,49,1,40,1,-1,57,1,4,1,1,2,2,2,2,2,2,2
61,62,2,39,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
61,34,1,39,2,-1,57,1,7,1,1,1,1,2,2,2,1,1
61,61,2,34,1,-1,57,1,6,1,2,1,2,2,2,2,2,2
61,58,2,35,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
61,57,2,39,1,-1,140,5,1,1,1,1,1,1,2,1,2,2
61,41,1,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
72,47,1,41,1,-1,57,1,1,1,1,1,2,1,2,1,1,1
72,60,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
72,38,1,44,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
72,54,2,43,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
72,31,2,42,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
72,65,1,40,1,-1,57,1,5,1,1,1,1,1,2,2,1,1
11,53,2,39,1,-1,57,1,6,1,2,1,2,2,2,2,2,2
11,62,1,46,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
11,40,2,43,1,-1,57,1,7,1,1,1,1,2,1,1,1,1
11,63,1,39,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
11,52,2,44,1,-1,57,1,1,1,1,1,1,1,2,2,1,2
11,47,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
11,40,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
11,45,1,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
11,50,2,39,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
52,55,2,40,1,-1,57,1,1,1,1,1,1,1,2,2,1,2
52,46,2,43,2,-1,57,1,1,1,1,1,1,1,2,1,1,2
52,46,2,43,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
52,48,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
52,65,2,43,1,-1,57,1,5,1,2,1,1,1,2,1,1,2
52,47,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
52,64,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
52,37,2,39,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
52,26,2,44,1,-1,57,1,1,1,1,2,2,1,2,1,2,1
14,40,1,40,1,-1,57,1,1,1,1,2,2,1,1,2,2,1
